HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.objects_to_find,Answer.annotation_data,Approve
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3DH6GAKTY02720H59IN3N0AQEQ2YZ2,ABN9IUIM1YA7Y,Approved,Mon Dec 17 04:02:57 PST 2018,Mon Dec 17 04:03:23 PST 2018,Thu Dec 20 04:03:23 PST 2018,2018-12-20 12:04:12 UTC,,26,100% (1/1),100% (1/1),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":604,""top"":492,""width"":25,""height"":35,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3DI28L7YXCRC1ZF6162HO3YYJXP1E2,A3V2TZ7MAD41L2,Approved,Sun Dec 16 18:35:41 PST 2018,Sun Dec 16 18:35:59 PST 2018,Wed Dec 19 18:35:59 PST 2018,2018-12-20 02:36:12 UTC,,18,100% (8/8),100% (8/8),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":608,""top"":499,""width"":17,""height"":22,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3E4GGUZ1TA4MCKPCGWDYRHL8V3LK2E,A3CYQ7ORTRCJC2,Approved,Mon Dec 17 07:21:32 PST 2018,Mon Dec 17 07:21:54 PST 2018,Thu Dec 20 07:21:54 PST 2018,2018-12-20 15:22:12 UTC,,22,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":607,""top"":495,""width"":23,""height"":30,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3EG49X351WPGEL7K2H4Q7OAM7EQ6XO,A1UZH5NEWZ6VPD,Approved,Sun Dec 16 20:41:11 PST 2018,Sun Dec 16 20:41:45 PST 2018,Wed Dec 19 20:41:45 PST 2018,2018-12-20 04:42:12 UTC,,34,100% (9/9),100% (9/9),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":608,""top"":498,""width"":16,""height"":23,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3EQHHY4HQU599VCG8OUHRWWR8275GL,AD10SCMLURSIJ,Approved,Mon Dec 17 20:01:53 PST 2018,Mon Dec 17 20:02:08 PST 2018,Thu Dec 20 20:02:08 PST 2018,2018-12-21 04:02:15 UTC,,15,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":608,""top"":501,""width"":17,""height"":22,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3EQHHY4HQU599VCG8OUHRWWR8T85G4,A2E36H7X2GHM29,Approved,Sun Dec 16 18:13:02 PST 2018,Sun Dec 16 18:13:22 PST 2018,Wed Dec 19 18:13:22 PST 2018,2018-12-20 02:14:12 UTC,,20,100% (9/9),100% (9/9),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":607,""top"":500,""width"":18,""height"":22,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3FIJLY1B6WH7O5Y4HJXD7H1WYQUFPA,A3JKYTCUACTDZA,Approved,Tue Dec 18 07:12:40 PST 2018,Tue Dec 18 07:13:24 PST 2018,Fri Dec 21 07:13:24 PST 2018,2018-12-21 15:14:12 UTC,,44,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":609,""top"":501,""width"":14,""height"":20,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3G2UL9A02FRMZ61TK40SDPXY64K675,A1TESF6YI97KRA,Approved,Wed Dec 19 03:04:08 PST 2018,Wed Dec 19 03:04:32 PST 2018,Sat Dec 22 03:04:32 PST 2018,2018-12-22 11:05:12 UTC,,24,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":612,""top"":501,""width"":11,""height"":21,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3GNCZX450K0CSEHW63BLTGQ52IMPAT,AU0OAXG9U0GQ7,Approved,Wed Dec 19 07:51:13 PST 2018,Wed Dec 19 07:51:39 PST 2018,Sat Dec 22 07:51:39 PST 2018,2018-12-22 15:52:14 UTC,,26,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":604,""top"":490,""width"":25,""height"":35,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3HFNH7HEMJRY2HVESGIKP7RI5ABGQF,A2C50P97ZH0QKN,Approved,Wed Dec 19 09:54:11 PST 2018,Wed Dec 19 09:54:58 PST 2018,Sat Dec 22 09:54:58 PST 2018,2018-12-22 17:55:12 UTC,,47,100% (9/9),100% (9/9),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":592,""top"":497,""width"":57,""height"":35,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3HPZF4IVNO6UU76VH43VC29561EYCO,A2S38Q9EDGRZRU,Approved,Fri Dec 21 07:16:59 PST 2018,Fri Dec 21 07:17:44 PST 2018,Mon Dec 24 07:17:44 PST 2018,2018-12-24 15:18:14 UTC,,45,100% (5/5),100% (5/5),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":725,""top"":519,""width"":33,""height"":41,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3HRMW88U183A6YM1MLM0N6KXN77M06,ANNTZYP9M77TA,Approved,Sun Dec 16 17:48:53 PST 2018,Sun Dec 16 17:49:14 PST 2018,Wed Dec 19 17:49:14 PST 2018,2018-12-20 01:50:12 UTC,,21,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":669,""top"":499,""width"":41,""height"":25,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3I2PTA7R3V7343RXI73ZNZJBB59QK0,AOZNGVLQA42SZ,Approved,Sun Dec 16 17:38:15 PST 2018,Sun Dec 16 17:38:40 PST 2018,Wed Dec 19 17:38:40 PST 2018,2018-12-20 01:39:12 UTC,,25,100% (9/9),100% (9/9),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":609,""top"":500,""width"":14,""height"":20,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3II4UPYCOLKVQXLNQQHCJMOLRW7DQ5,A1EBQ9X6IN5OZC,Approved,Sun Dec 16 16:30:09 PST 2018,Sun Dec 16 16:30:33 PST 2018,Wed Dec 19 16:30:33 PST 2018,2018-12-20 00:31:12 UTC,,24,100% (1/1),100% (1/1),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":606,""top"":499,""width"":22,""height"":22,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3IO1LGZLKBAQZK6CU9SYRPTTG57686,A31XPO513R5FHG,Approved,Sun Dec 16 18:34:25 PST 2018,Sun Dec 16 18:35:53 PST 2018,Wed Dec 19 18:35:53 PST 2018,2018-12-20 02:36:12 UTC,,88,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":609,""top"":498,""width"":15,""height"":20,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3IXEICO794W9X4Y0X73TILPGUI06T3,A1R8RBXRU2T6HZ,Approved,Sun Dec 16 20:21:04 PST 2018,Sun Dec 16 20:21:38 PST 2018,Wed Dec 19 20:21:38 PST 2018,2018-12-20 04:22:12 UTC,,34,100% (5/5),100% (5/5),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":609,""top"":500,""width"":17,""height"":21,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3IXQG4FA2VBWJ16HVSFK21AWEJ9B98,A2ODZYV6RRJ7NJ,Approved,Mon Dec 17 14:24:51 PST 2018,Mon Dec 17 14:25:05 PST 2018,Thu Dec 20 14:25:05 PST 2018,2018-12-20 22:25:12 UTC,,14,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":609,""top"":497,""width"":18,""height"":26,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3JW0YLFXRVTZJ0H0JUL83ZVSMNZWWQ,ANMD34DNHLOLC,Approved,Mon Dec 17 22:01:18 PST 2018,Mon Dec 17 22:01:29 PST 2018,Thu Dec 20 22:01:29 PST 2018,2018-12-21 06:02:13 UTC,,11,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":600,""top"":489,""width"":26,""height"":35,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3KMS4QQVK436DE1O4RS5B0FX43WFKR,ALB2M3T706PN1,Approved,Sun Dec 16 16:43:32 PST 2018,Sun Dec 16 16:44:01 PST 2018,Wed Dec 19 16:44:01 PST 2018,2018-12-20 00:44:12 UTC,,29,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":600,""top"":493,""width"":31,""height"":32,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3L2IS5HSFCVW42JHWTFKPSX48OLUNL,A2F0S6QNBSHCNK,Approved,Sun Dec 16 23:18:48 PST 2018,Sun Dec 16 23:19:48 PST 2018,Wed Dec 19 23:19:48 PST 2018,2018-12-20 07:20:12 UTC,,60,100% (9/9),100% (9/9),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":694,""top"":481,""width"":47,""height"":40,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3L2IS5HSFCVW42JHWTFKPSX48QWUN0,A118RTS8BOFIH7,Approved,Mon Dec 17 08:10:32 PST 2018,Mon Dec 17 08:11:02 PST 2018,Thu Dec 20 08:11:02 PST 2018,2018-12-20 16:11:13 UTC,,30,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":672,""top"":498,""width"":31,""height"":33,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3L4PIM1GQVTY09VEZ1TQ1X8R57WRYB,A144PX09LQHKYX,Approved,Sun Dec 16 20:23:24 PST 2018,Sun Dec 16 20:24:06 PST 2018,Wed Dec 19 20:24:06 PST 2018,2018-12-20 04:24:13 UTC,,42,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":607,""top"":494,""width"":18,""height"":32,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3LRKMWOKB7UH1FOYGXG8EW9LZCSZ29,A2B8VXKA7UT3O9,Approved,Mon Dec 17 06:50:05 PST 2018,Mon Dec 17 06:50:18 PST 2018,Thu Dec 20 06:50:18 PST 2018,2018-12-20 14:51:12 UTC,,13,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":596,""top"":494,""width"":39,""height"":33,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3LYA37P8IS0G0XP8ZP69SAOCPIAKBA,A2ZV73AGFGZXTG,Approved,Tue Dec 18 05:21:17 PST 2018,Tue Dec 18 05:21:51 PST 2018,Fri Dec 21 05:21:51 PST 2018,2018-12-21 13:22:12 UTC,,34,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":597,""top"":492,""width"":44,""height"":34,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3M23Y66PO4K8I4LL87Y38GTUS6H6SN,A3NKTB1JU5AKIW,Approved,Mon Dec 17 13:49:20 PST 2018,Mon Dec 17 13:50:00 PST 2018,Thu Dec 20 13:50:00 PST 2018,2018-12-20 21:50:12 UTC,,40,100% (1/1),100% (1/1),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":610,""top"":496,""width"":16,""height"":26,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3M23Y66PO4K8I4LL87Y38GTUTTXS60,A31SFPOJ21LTUS,Approved,Thu Dec 20 21:56:23 PST 2018,Thu Dec 20 21:56:44 PST 2018,Sun Dec 23 21:56:44 PST 2018,2018-12-24 05:57:12 UTC,,21,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":606,""top"":500,""width"":18,""height"":21,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3M68NM076JKWHPL8TIYYI6OY6XT6RG,APAR2A1F4RB0N,Approved,Sun Dec 16 18:03:57 PST 2018,Sun Dec 16 18:06:07 PST 2018,Wed Dec 19 18:06:07 PST 2018,2018-12-20 02:06:12 UTC,,130,100% (3/3),100% (3/3),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":669,""top"":494,""width"":36,""height"":36,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3MAOD8E57SNOL6DC1YQ79ZW82DONX6,A3185B4NBTSAXE,Approved,Mon Dec 17 21:16:10 PST 2018,Mon Dec 17 21:16:28 PST 2018,Thu Dec 20 21:16:28 PST 2018,2018-12-21 05:17:12 UTC,,18,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":609,""top"":501,""width"":15,""height"":20,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3MMN5BL1W1H6NQLY584JP4I4QJRM31,A16JWEMJYB2YMZ,Approved,Sun Dec 16 17:49:12 PST 2018,Sun Dec 16 17:49:28 PST 2018,Wed Dec 19 17:49:28 PST 2018,2018-12-20 01:50:12 UTC,,16,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":604,""top"":497,""width"":28,""height"":26,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3MMN5BL1W1H6NQLY584JP4I4QQ8M3W,A2UNH5F72KLM1S,Approved,Mon Dec 17 14:55:36 PST 2018,Mon Dec 17 14:56:05 PST 2018,Thu Dec 20 14:56:05 PST 2018,2018-12-20 22:56:12 UTC,,29,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":608,""top"":502,""width"":18,""height"":20,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3MRNMEIQW7JKZ05AYL9G20PRHQNLDR,ABDJ0XACQIQ9Y,Approved,Sun Dec 16 17:07:02 PST 2018,Sun Dec 16 17:07:22 PST 2018,Wed Dec 19 17:07:22 PST 2018,2018-12-20 01:08:12 UTC,,20,100% (4/4),100% (4/4),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":608,""top"":496,""width"":18,""height"":30,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3MRNMEIQW7JKZ05AYL9G20PRHTDDLF,A10QH0M73ZKZAF,Approved,Mon Dec 17 02:04:19 PST 2018,Mon Dec 17 02:05:41 PST 2018,Thu Dec 20 02:05:41 PST 2018,2018-12-20 10:06:12 UTC,,82,100% (7/7),100% (7/7),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":608,""top"":500,""width"":24,""height"":18,""label"":""face""}]",
3XDJY5RK5TY7VBBHOMVM2ZWI6SEU4W,3IF0VZGELQT5RHWAAA7NYHRQAWR7MW,Find the Face,"Find the target face in the crowd. This is a variation of ""Where's Waldo?""","image, tag, picture, tagging, photo, different",$0.02 ,Sun Dec 16 16:25:35 PST 2018,100,BatchId:3476379;OriginalHitTemplateId:862366346;,300,259200,Tue Dec 25 21:04:49 PST 2018,,3MTMREQS4XV2CNEXIPPGLAY1U59WAU,A15SJZQBR8I3B3,Approved,Mon Dec 17 22:56:30 PST 2018,Mon Dec 17 22:57:17 PST 2018,Thu Dec 20 22:57:17 PST 2018,2018-12-21 06:58:12 UTC,,47,100% (10/10),100% (10/10),0% (0/0),https://i.imgur.com/h3ZoVii.jpg,target face,"[{""left"":610,""top"":504,""width"":12,""height"":15,""label"":""face""}]",
